valor;descricao;local;bairro/cidade;quarto-min;quarto-max;garagem-min;garagem-max;banheiro-min;banheiro-max;area(m2)-min;area(m2)-max;iptu;condominio;novidade;suite;acabamento
1800000;LOPES ENJOY VENDE Belíssima casa 4 quartos sendo duas suites, no Itanhanga em condômino numa área de 1.000 metros quadrados toda em estilo rústico com vista para Lagoa de Jacarepag...;Itanhangá; Rio de Janeiro;4;4;3;3;3;3;224;224;231;0;Nenhuma;1;0
310000;Grande oportunidade!!! Ótima casa duplex, 82m², quintal, 1 vaga de garagem. Casa Fundos Oswaldo Cruz. 1º piso: Sala ampla, banheiro social, cozinha, área de serviço separada, escad...;Oswaldo Cruz; Rio de Janeiro;3;3;1;1;2;2;82;82;0;0;Nenhuma;0;0
151810;IMÓVEL RETOMADO DE BANCO E OCUPADO   MR Imóveis   Marcos Rocha   Vende    Aceito Carta de Crédito e não FGTS. Imóvel retomado de Agente financeiro. Situação: OCUPADO. Obs. O Compra...;Rua Machado Sobrinho; Tomás Coelho;2;2;0;0;1;1;91;91;0;0;Nenhuma;0;0
239000;Casa duplex, em condomínio fechado, com dois quartos, sendo 01 suite, e demais dependências. O condomínio oferece: Portaria  Segurança 24 horas Salão de Festas Quadra de Esportes P...;Estrada do Sacarrão; Vargem Grande;2;2;1;1;2;2;53;53;0;0;Nenhuma;1;0
170000;VENDE SE casa todo reformando com materiais de primeira o apartamento esta vazio.Otima localizacao em cosmo em area com todos os comercios que precisamos no dia a dia a 200 metros...;Estrada do Cabuçu; Campo Grande;2;2;1;1;1;1;78;78;0;0;Nenhuma;0;0
699999;Cód: RICA30033. Espetacular casa duplex com localização privilegiada, próximo a todo comércio do bairro e transportes. Quintal frontal e fundos ajardinados, vagas para 4 carros no...;Rua Amapurus; Tauá;3;3;4;4;4;4;240;240;174;0;Nenhuma;0;0
880000;Ótimo terreno totalmente plano 15x42630 m² com galpão e uma casa nos fundos com sala, 03 quartos sendo 01 suíte, copa cozinha, banheiro social, área e lavanderia, churrasqueira, ga...;Jardim Sulacap; Rio de Janeiro;3;3;4;4;1;1;259;259;0;0;Nenhuma;1;0
265000;Descubra a diferença entre morar e viver. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.  ;Vargem Grande; Rio de Janeiro;2;2;1;1;2;2;59;59;0;0;Nenhuma;0;0
720000;Linda casa duplex em excelente localização na Praça Seca.  Possui 5 quartos amplos (sendo 2 com armários), sala de jantar, sala de estar, 3 banheiros, quintal com lindo jardim, gar...;Rua Baronesa; Praça Seca;5;5;5;5;3;3;440;440;1500;0;Nenhuma;0;0
750000;Casa de vila, duplex, com 3 quartos à venda, 110 m² por R$ 750.000   Tijuca   Rio de Janeiro! 3 quartos, sala, copa cozinha e vaga de garagem! Na parte nobre da Tijuca ( Largo da S...;Rua Félix da Cunha; Tijuca;3;3;1;1;2;2;110;110;0;0;Nenhuma;0;0
450000;Bela casa , Linear, terreno 12X30m2 , vazia, centro de terreno,jardim, varanda, salão, três dormitórios, quarto e cozinha com armários, churrasqueira, área externa, quarto e sala a...;Rua Engenheiro Clóvis Daudt; Piedade;3;3;4;4;2;2;200;200;1200;0;Nenhuma;0;0
535000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua da Adoração; Curicica;3;3;2;2;4;4;152;152;0;0;Nenhuma;0;0
430000;VENDO CASA LINEAR DE FRENTE COM VARANDA. COMPOSTA DE SALA, 3 QUARTOS, TODO EM PISO DE CERÂMICA E JANELAS EM ESQUADRIAS DE ALUMÍNIO, AMPLA COZINHA E COPA EM PISO CERÂMICA, AZULEJO A...;Travessa Automóvel Clube; Irajá;3;3;2;2;1;1;120;120;0;0;Nenhuma;0;1
4000000;casa situada em rua sem saída ,de fundos para o verde ,16 quartos ,otimo para investimento,já adaptada para Hostel. 3 andares ,quintal ao redor da casa,bem iluminada e arejada, pro...;Rua Guimarães Natal; Copacabana;8;8;3;3;8;8;320;320;26322;0;Nenhuma;0;0
359000;Cód: 451848. Somente á Vista. Ótima Casa de rua independente, de frente, sol da manhã. Excelente localização junto a Igreja Santa Rita dos Impossíveis. Composta de: varanda, salão,...;Ramos; Rio de Janeiro;3;3;1;1;3;3;160;160;95;0;Nenhuma;0;0
290000;Sobrado à Venda, 70m² por R$ 290,000. Jacarepaguá   Rio de Janeiro/RJ   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Coelho Imóveis!   Basta...;Estrada Bougainville; Jacarepaguá;2;2;1;1;2;2;70;70;120;880;Nenhuma;0;0
330000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua A; Taquara;2;2;2;2;2;2;57;57;67;50;Nenhuma;0;0
319000;SÃO DUAS CASAS COM ENTRADA COMUM: A CASA DE BAIXO É COMPOSTA POR: SALA, 2 QUARTOS, SENDO UM SUÍTE, BANHEIRO, COZINHA, GARAGEM COBERTA. A CASA DE CIMA É COMPOSTA POR: SALA, 3 QUARTO...;Praça Seca; Rio de Janeiro;2;2;1;1;1;1;170;170;168;0;Nenhuma;1;0
195000;Casa linear com 2 quartos, 1 banheiro e garagem, Em condomínio, excelente infraestrutura. Área de lazer, pracinha, piscina, quadra, playground, ruas arborizadas. Próximo de posto d...;Avenida de Santa Cruz; Senador Vasconcelos;2;2;1;1;1;1;70;70;0;0;Nenhuma;0;0
265000;Casa à Venda, 90m² por R$ 265,000. Turiaçu   Rio de Janeiro/RJ   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Medeiros Imóveis RJ!   Basta pr...;Estrada do Sapé; Turiaçu;2;2;0;0;2;2;90;90;0;0;Nenhuma;0;0
890000;CASA JACAREPAGUA PREÇO UNICO Excelente casa em frente de rua, com 140m² de área util, 360m² de terreno. Sala ampla em porcelanato, 3 quartos, sendo uma suite, banheiro social, cozi...;Rua Alexandre Ramos; Tanque;3;3;6;6;3;3;140;140;1200;1;Nenhuma;1;1
600000;"Boa casa na Penha com terreno de 410m²;, composta de: garagem para 2 carros, hall de acesso, sala, 3 quartos (2 com armários), copa, cozinha, 2 banheiros sociais, espaçosa área de...";Penha Circular; Rio de Janeiro;4;4;2;2;3;3;410;410;266;0;Nenhuma;0;0
898000;SANTA TERESA IMÓVEIS VENDE:  Ótima casa com 3 quartos no adorável e bucólico bairro de Santa Teresa   Rio de Janeiro   RJ.  São 213 m² dividos em sala, 3 quartos com armários embut...;Rua Ocidental; Santa Teresa;3;3;2;2;3;3;213;213;350;0;Nenhuma;0;0
1200000;Linda Casa em Área Nobre da Freguesia, perto do baixo Araguaia, perto do centro, fácil acesso para Serra Grajaú   Jpa, linha amarela, Praias da Barra e Recreio dos Bandeirantes. Ca...;Rua Araguaia; Freguesia- Jacarepaguá;4;4;6;6;4;4;405;405;5035;0;Nenhuma;0;0
5500000;Casa em excelente localização, terraço com vista livre e parcial para Baia de Guanabara. Terreno de 1.107m², piscina com solário pavimentado em pedras de São Tomé. Hall de entrada,...;Rua Stefan Zweig; Laranjeiras;5;5;3;3;4;4;876;876;38000;0;Nenhuma;0;0
450000;Bela casa , Linear, terreno 12X30m2 , vazia, centro de terreno,jardim, varanda, salão, três dormitórios, quarto e cozinha com armários, churrasqueira, área externa, quarto e sala a...;Rua Engenheiro Clóvis Daudt; Piedade;3;3;4;4;2;2;200;200;1200;0;Nenhuma;0;0
535000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua da Adoração; Curicica;3;3;2;2;4;4;152;152;0;0;Nenhuma;0;0
430000;VENDO CASA LINEAR DE FRENTE COM VARANDA. COMPOSTA DE SALA, 3 QUARTOS, TODO EM PISO DE CERÂMICA E JANELAS EM ESQUADRIAS DE ALUMÍNIO, AMPLA COZINHA E COPA EM PISO CERÂMICA, AZULEJO A...;Travessa Automóvel Clube; Irajá;3;3;2;2;1;1;120;120;0;0;Nenhuma;0;1
4000000;casa situada em rua sem saída ,de fundos para o verde ,16 quartos ,otimo para investimento,já adaptada para Hostel. 3 andares ,quintal ao redor da casa,bem iluminada e arejada, pro...;Rua Guimarães Natal; Copacabana;8;8;3;3;8;8;320;320;26322;0;Nenhuma;0;0
480000;Linda casa frente de rua duplex, 114m (I.P.T.U), com 2 vagas. Imóvel com varanda, sala em 2 ambientes, 3 quartos, banheiro social com box blindex, cozinha americana com armário , c...;Rua Ferreira Leite; Abolição;3;3;2;2;2;2;114;114;496;0;Nenhuma;0;0
359000;Cód: 451848. Somente á Vista. Ótima Casa de rua independente, de frente, sol da manhã. Excelente localização junto a Igreja Santa Rita dos Impossíveis. Composta de: varanda, salão,...;Ramos; Rio de Janeiro;3;3;1;1;3;3;160;160;95;0;Nenhuma;0;0
290000;Sobrado à Venda, 70m² por R$ 290,000. Jacarepaguá   Rio de Janeiro/RJ   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Coelho Imóveis!   Basta...;Estrada Bougainville; Jacarepaguá;2;2;1;1;2;2;70;70;120;880;Nenhuma;0;0
330000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua A; Taquara;2;2;2;2;2;2;57;57;67;50;Nenhuma;0;0
319000;SÃO DUAS CASAS COM ENTRADA COMUM: A CASA DE BAIXO É COMPOSTA POR: SALA, 2 QUARTOS, SENDO UM SUÍTE, BANHEIRO, COZINHA, GARAGEM COBERTA. A CASA DE CIMA É COMPOSTA POR: SALA, 3 QUARTO...;Praça Seca; Rio de Janeiro;2;2;1;1;1;1;170;170;168;0;Nenhuma;1;0
195000;Casa linear com 2 quartos, 1 banheiro e garagem, Em condomínio, excelente infraestrutura. Área de lazer, pracinha, piscina, quadra, playground, ruas arborizadas. Próximo de posto d...;Avenida de Santa Cruz; Senador Vasconcelos;2;2;1;1;1;1;70;70;0;0;Nenhuma;0;0
360000;Casa com 02 andares composta por 03 quartos, 02 banheiros, 01 suíte, área coberta, amplo terraço, varanda, piscina, sala com piso em porcelanato, área de serviço, armários na cozin...;Rua Artur Santos; Campo Grande;3;3;1;1;2;2;114;114;390;0;Nenhuma;1;1
265000;Casa à Venda, 90m² por R$ 265,000. Turiaçu   Rio de Janeiro/RJ   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Medeiros Imóveis RJ!   Basta pr...;Estrada do Sapé; Turiaçu;2;2;0;0;2;2;90;90;0;0;Nenhuma;0;0
890000;CASA JACAREPAGUA PREÇO UNICO Excelente casa em frente de rua, com 140m² de área util, 360m² de terreno. Sala ampla em porcelanato, 3 quartos, sendo uma suite, banheiro social, cozi...;Rua Alexandre Ramos; Tanque;3;3;6;6;3;3;140;140;1200;1;Nenhuma;1;1
600000;"Boa casa na Penha com terreno de 410m²;, composta de: garagem para 2 carros, hall de acesso, sala, 3 quartos (2 com armários), copa, cozinha, 2 banheiros sociais, espaçosa área de...";Penha Circular; Rio de Janeiro;4;4;2;2;3;3;410;410;266;0;Nenhuma;0;0
540000;Excelente casa linear centro de terreno, TERRENO 10X40 próximo de todo comércio e condução composta por: 2 Vagas cobertas na frente do imóvel, ótima sala ,copa cozinha com ármarios...;Rua Marina; Bento Ribeiro;4;4;2;2;2;2;249;249;1137;0;Nenhuma;0;0
479000;BOA CASA TRIPLEX EM CONDOMÍNIO, COMPOSTO DE: 1º PAVIMENTO: ÁREA DE SERVIÇO, COZNHA AMERICANA COM ARMÁRIOS, SALA EM DOIS AMBIENTES, LAVABO, DUAS VAGAS 2º PAVIMENTO: DOIS QUARTOS, SE...;Praça Seca; Rio de Janeiro;2;2;1;1;1;1;150;150;780;70;Nenhuma;0;0
300000;Casa frente de rua composta de: pequena varanda, sala, 5 quartos, 3 banheiros sociais e um salão nos fundos da casa.  Amplo terreno no imóvel e a casa precisando de reformas gerais...;Rua Gomes Serpa; Piedade;6;6;4;4;3;3;335;335;182;0;Nenhuma;0;0
650000;Excelente Casa linear independente centro de terreno paralela estrada dos Bandeirantes e próximo ao largo da taquara 403 m2 de terreno e 135 m2 de área construída sala e 3qtos,2 ba...;Rua José Avelino; Taquara;3;3;2;2;2;2;135;135;760;0;Nenhuma;0;0
700000;Cód: PACA30543. EXCELENTE CASA LINEAR (3) QUARTOS (SENDO 1 SUITE) TODOS COM ARMÁRIOS .COZINHA PLANEJADA , BANHEIRO SOCIAL, DEPENDÊNCIA DE EMPREGADA COMPLETA , ÁREA DE SERVIÇO , TUD...;Penha Circular; Rio de Janeiro;3;3;2;2;4;4;97;97;120;0;Nenhuma;1;0
2350000;Casa de 4 andares prontíssima para morar em localização nobre, a 2 quadras da praia em condomínio fechado com guarita de segurança e infraestrutura com parque infantil, quadra poli...;Barra da Tijuca; Rio de Janeiro;5;5;2;2;5;5;167;167;7123;850;Nenhuma;0;0
1500000;EXCELENTE CASA DUPLEX COMPOSTA DE: FRENTE COM LINDO JARDIM, SALÃO EM 03 AMBIENTES COM LINDO REBAIXAMENTO DE TETO, LAVABO, COZINHA TODA PLANEJADA EM FINO ACABAMENTO COM DESPENSA, 03...;Rua Visconde de São Lourenço; Jardim Guanabara;3;3;0;0;5;5;282;282;0;0;Nenhuma;0;0
1425000;Aliança Viva Vende: Casa de Vila em excelente localização. 1º andar composto por salão dividido em 2 ambientes, varanda, 1 quarto, banheiro social, cozinha, área de serviço e área...;Rua Cinco de Julho; Copacabana;4;4;1;1;3;3;130;130;3948;120;Nenhuma;0;0
3550000;CASA TRIPLEX COM 4 SUÍTES, À VENDA NO CONDOMÍNIO INTERLAGO DE ITAÚNA NA BARRA DA TIJUCA COM SEGURANÇA 24 HORAS, ÁREA DE LAZER E PRÓXIMO AO COMÉRCIO. Com acesso direto pela Avenida...;Rua Jorge Dodsworth Martins; Barra da Tijuca;4;4;2;2;6;6;350;350;1200;800;Nenhuma;1;0
7500000;Esta linda casa com 1300m² de terreno e 900m² de área construída, é dividida em cinco andares, possuindo três amplos salões, quatro suítes masters com closet, piscina, sauna, churr...;Rua Senador Simonsen; Jardim Botânico;4;4;6;6;11;11;900;900;7800;0;Nenhuma;1;0
350000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua José Borges; Irajá;3;3;3;3;3;3;70;70;0;0;Nenhuma;0;0
350000;Ótima casa localizada em bairro arborizado no GREEN PARK na estrada da posse composta de 3 quartos, sala ampla, cozinha espaçosa, área de serviço, 2 banheiros, com área para 3 carr...;Rua Deputado Bocaiúva Cunha; Campo Grande;3;3;3;3;2;2;139;139;0;0;Nenhuma;0;0
360000;Pedra de Guaratiba   Excelente casa de 2 quartos sendo um com móveis planejados, ar condicionado, corredor, banheiro com blindex, cozinha com armários embutidos, cooktop, bancada f...;Rua Bidú Sayão;Pedra de Guaratiba;2;2;3;3;2;2;150;150;0;0;Nenhuma;0;1
1250000;Condomínio totalmente fechado, casa primeira locação toda em porcelanato polido com Área fitness, Box Blindex, Churrasqueira coberta, Dependencia de empregada, DUPLEX, Fogão à lenh...;Rua Ernani de Freitas; Freguesia- Jacarepaguá;5;5;3;3;7;7;400;400;0;0;Nenhuma;0;1
215000;Apartamento tipo casa, de frente de rua, com garagem, sem condominio, composto de uma excelente sala, 2 quartos amplos, cozinha boa, banheiro social, mais uma dependência completa...;Riachuelo; Rio de Janeiro;2;2;1;1;2;2;69;69;0;0;Nenhuma;0;0
210000;Casa à Venda, 170m² por R$ 210,000. Madureira   Rio de Janeiro/RJ   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Medeiros Imóveis RJ!   Basta...;Rua Sanatório; Madureira;2;2;0;0;1;1;170;170;0;0;Nenhuma;0;0
495000;Casa triplex em Condominio, 3 quartos, 2 suítes, area gourmet com churrasqueiro , pia e bancada, 1 vaga coberta.  1º pavimento composto por: Sala ampla, lavabo, cozinha  ampla, áre...;Rua Félix Crame; Pechincha;3;3;1;1;3;3;110;110;780;270;Nenhuma;1;0
1600000;Belíssima casa no condomínio Enjoy composta de 1°pav: sala em dois ambientes, banheiro social, ampla cozinha toda planejada e um quintal com área gourmet, piscina, jardim, garagem....;Rua Marcos Paulo; Recreio Dos Bandeirantes;4;4;3;3;1;1;300;300;5000;1600;Nenhuma;0;0
250000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua Caranda; Piedade;2;2;1;1;1;1;100;100;0;10;Nenhuma;0;0
310000;Grande oportunidade!!! Ótima casa duplex, 82m², quintal, 1 vaga de garagem. Casa Fundos Oswaldo Cruz. 1º piso: Sala ampla, banheiro social, cozinha, área de serviço separada, escad...;Oswaldo Cruz; Rio de Janeiro;3;3;1;1;2;2;82;82;0;0;Nenhuma;0;0
151810;IMÓVEL RETOMADO DE BANCO E OCUPADO   MR Imóveis   Marcos Rocha   Vende    Aceito Carta de Crédito e não FGTS. Imóvel retomado de Agente financeiro. Situação: OCUPADO. Obs. O Compra...;Rua Machado Sobrinho; Tomás Coelho;2;2;0;0;1;1;91;91;0;0;Nenhuma;0;0
239000;Casa duplex, em condomínio fechado, com dois quartos, sendo 01 suite, e demais dependências. O condomínio oferece: Portaria  Segurança 24 horas Salão de Festas Quadra de Esportes P...;Estrada do Sacarrão; Vargem Grande;2;2;1;1;2;2;53;53;0;0;Nenhuma;1;0
170000;VENDE SE casa todo reformando com materiais de primeira o apartamento esta vazio.Otima localizacao em cosmo em area com todos os comercios que precisamos no dia a dia a 200 metros...;Estrada do Cabuçu; Campo Grande;2;2;1;1;1;1;78;78;0;0;Nenhuma;0;0
699999;Cód: RICA30033. Espetacular casa duplex com localização privilegiada, próximo a todo comércio do bairro e transportes. Quintal frontal e fundos ajardinados, vagas para 4 carros no...;Rua Amapurus; Tauá;3;3;4;4;4;4;240;240;174;0;Nenhuma;0;0
880000;Ótimo terreno totalmente plano 15x42630 m² com galpão e uma casa nos fundos com sala, 03 quartos sendo 01 suíte, copa cozinha, banheiro social, área e lavanderia, churrasqueira, ga...;Jardim Sulacap; Rio de Janeiro;3;3;4;4;1;1;259;259;0;0;Nenhuma;1;0
265000;Descubra a diferença entre morar e viver. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.  ;Vargem Grande; Rio de Janeiro;2;2;1;1;2;2;59;59;0;0;Nenhuma;0;0
720000;Linda casa duplex em excelente localização na Praça Seca.  Possui 5 quartos amplos (sendo 2 com armários), sala de jantar, sala de estar, 3 banheiros, quintal com lindo jardim, gar...;Rua Baronesa; Praça Seca;5;5;5;5;3;3;440;440;1500;0;Nenhuma;0;0
750000;Casa de vila, duplex, com 3 quartos à venda, 110 m² por R$ 750.000   Tijuca   Rio de Janeiro! 3 quartos, sala, copa cozinha e vaga de garagem! Na parte nobre da Tijuca ( Largo da S...;Rua Félix da Cunha; Tijuca;3;3;1;1;2;2;110;110;0;0;Nenhuma;0;0
535000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua da Adoração; Curicica;3;3;2;2;4;4;152;152;0;0;Nenhuma;0;0
430000;VENDO CASA LINEAR DE FRENTE COM VARANDA. COMPOSTA DE SALA, 3 QUARTOS, TODO EM PISO DE CERÂMICA E JANELAS EM ESQUADRIAS DE ALUMÍNIO, AMPLA COZINHA E COPA EM PISO CERÂMICA, AZULEJO A...;Travessa Automóvel Clube; Irajá;3;3;2;2;1;1;120;120;0;0;Nenhuma;0;1
4000000;casa situada em rua sem saída ,de fundos para o verde ,16 quartos ,otimo para investimento,já adaptada para Hostel. 3 andares ,quintal ao redor da casa,bem iluminada e arejada, pro...;Rua Guimarães Natal; Copacabana;8;8;3;3;8;8;320;320;26322;0;Nenhuma;0;0
310000;"Casa triplex amplo quintal com vaga para quatro carros;   1° PISO: sala, banheiro social com box blindex, cozinha e área de serviço.   2° PISO: dois quartos um com acesso ao terraç...";Maria da Graça; Rio de Janeiro;2;2;4;4;2;2;292;292;1939;10;Nenhuma;0;0
3500000;A sensação ao entrar nesta casa é que você está no campo, porém na cidade, cercada por muito verde e ar puro! É uma casa que interage com a natureza e que combina com um estilo de...;São Conrado; Rio de Janeiro;4;4;4;4;6;6;450;450;6045;0;Nenhuma;0;0
