valor;descricao;local;bairro/cidade;quartos;garagem;banheiro;area(m2);iptu;condominio;novidade;suite;acabamento
424000;CASA EM CIBRATEL II   ITANHAÉM   SP 3 Dormitório Suítes   137 m²   3 Vagas  Terreno com 556,72 M² Imóvel podendo ser transformado para Res. / Comercial, localizado em Avenida e de...;Cibratel II; Itanhaém;3;3;5;137;0;0;Nenhuma;1;0
300000;Grande oportunidade  Entrada facilitada Utilize seu FGTS Imóvel acabamento fino, 3 dormitórios, 1 suite, 2 banheiros, quintal com churrasqueira, bem arejada, 3 vagas de garagem , p...;Rua Alasca; Itrapoã;2;2;1;189;0;0;Nenhuma;1;0
260000;EXCELENTE LOCALIZAÇÃO,DUPLEX NOVO, COMPOSTO POR SALA,BANHEIRO,COZINHA,02 QUARTOS SENDO SUÍTE CANADENSE,ÁREA DE SERVIÇO, QUINTAL NOS FUNDOS COM POSSIBILIDADE DE CONSTRUIR UMA ÁREA G...;; Araruama;2;1;2;82;1000;0;Nenhuma;1;0
400000;A casa está localizado no bairro São Lourenço possui 230 metros quadrados com 3 quartos sendo 2 suites e 1 banheiro;São Lourenço; Bertioga;3;3;1;230;0;0;Nenhuma;1;0
870000;Grande oportunidade Entrada facilitada Utilize seu FGTS Sobrado acabamento fino, 3 dormitórios, 1 suite, 2 banheiros, quintal com churrasqueira, bem arejada, 3 vagas de garagem , p...;Rua Cruz das Almas; Vila Campestre;3;3;2;180;0;0;Nenhuma;1;0
250000;CASA DE CAMPO COM PISCINA     Imóvel linear com 360 metros quadrados de terreno, 2 quartos, sala, cozinha, banheiro social e área de serviço.   ÁREA EXTERNA: Piscina de piso, churr...;Três Vendas; Araruama;2;2;2;360;0;0;Nenhuma;0;0
400000;Compre uma linda com uma pequena entrada*, livre de juros e prazo de até 180 meses  ENTRADA:* R$ 20.000,00 Parcelas: R$ 2.700,00  Simule a melhor condição! Alan Alexandre...;Rua São Paulo; Vila Tijuco;2;2;1;150;0;0;Nenhuma;0;0
520000;Grande oportunidade Entrada facilitada Utilize seu FGTS Sobrado acabamento fino, 3 dormitórios, 1 suite, 2 banheiros, quintal com churrasqueira, bem arejada, 3 vagas de garagem , p...;Rua Ipiranga; Centro;3;3;2;140;0;0;Nenhuma;1;0
300000;A casa no bairro Jardim Caguassu possui 110 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro  FINANCIAMENTO entrada 20% a 30% taxa 6% a.a a 9% a.a prazo 240 meses a 360 me...;Travessa Abuja; Jardim Caguassu;3;2;1;110;0;0;Nenhuma;1;0
700000;Imóvel reformado recentemente, bem iluminado e arejado. Fica localizado em uma rua tranquila e próximo a diversos pontos importantes do bairro:   Horto Florestal (7 min   2Km)   Em...;Rua Roque Pereira; Vila Irmãos Arnoni;3;2;3;108;0;0;Destaque;0;0
360000;A térrea no bairro Jardim Wanel Ville V tem 140 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros;Rua Darcy Fruet; Jardim Wanel Ville V;3;2;2;140;0;0;Nenhuma;1;0
350000;A casa no bairro Vila Brasil com 110 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro  Financiamento Caixa (juros de 7,5 a 11% ao ano)   prazo 30 anos. Entrada: 20%.  Parc...;Rua Cândido Godói; Vila Brasil;3;2;1;110;0;0;Nenhuma;1;0
239000;"Oportunidade no Conjunto Residencial João Barros Thaís  A casa contém:    02 suítes;   01 dormitório;   Antessala;   Sala;   Cozinha ampla;   Área de serviço;   Espaço para churras...";Jardim Guairaca; Maringá;3;3;3;99;0;0;Destaque;1;0
585000;Grande oportunidade Entrada facilitada Utilize seu FGTS Imóvel acabamento fino, 2 dormitórios, 1 suite, 2 banheiros, quintal com churrasqueira, bem arejada, 2 vagas de garagem , pr...;Rua Iacanga; Parque Jacatuba;2;2;2;125;0;0;Nenhuma;1;0
1500000;Uma espetacular casa  ;Rodovia Engenheiro João Baptista Cabral Renno; Samambaia Parque Residencial;3;2;1;213;0;0;Super destaque;0;0
14800000;CÓD:1303 COBERTURAS DE ALTO PADRÃO NA BARRA DA TIJUCA, CONDOMÍNIO CYANO EXCLUSIVE RESIDENCES. Composto de: O Cyano Exclusivo Residences é situado de frente para o mar na Barra da T...;Barra da Tijuca; Rio de Janeiro;4;6;8;595;0;0;Super destaque;0;0
7500000;A casa no bairro Jurerê Internacional possui 800 metros quadrados com 5 quartos sendo 4 suites e 5 banheiros Possui lareira. Vai lhe possibilitar curtir os dias mais quentes na pis...;Largo dos Acarais; Jurerê Internacional;5;2;5;800;6000;0;Super destaque;1;0
350000;Ótima localização, casa nova, três dormitórios, sendo uma suíte, um banheiro social e lavabo, churrasqueira. Casa em fase de pintura e acabamento.  ;Vila Industrial; Bauru;3;2;3;125;0;0;Nenhuma;1;0
380000;Sobrado com 3 pavimentos, aquecimento central elétrico, Box Blindex nos chuveiros e escada de mármore. Três dormitórios, sendo uma suíte e mais dois banheiros, sendo um lavabo. PRI...;Jardim Itapema; São Paulo;3;3;2;129;0;0;Nenhuma;1;0
350000;02 dormitórios, sala, cozinha, banheiro social, varanda, casa auxiliar no fundo com cozinha, banheiro, dormitório, lavanderia, quintal e quarto de despejo, garagem para 02 autos.  ;Vila Nassif Name; Jaú;2;2;3;230;0;0;Nenhuma;0;0
350000;Casa nova, lado da sombra, com três pavimentos, 3 quartos, sendo 2 suítes, escritório, 3 salas, cozinha, despensa, área de serviço, dependência completa, 4 vagas, piso em porcelana...;Nova Parnamirim; Parnamirim;3;3;2;125;0;0;Nenhuma;1;0
280000;Casa no bairro Jardins dos Ipês em Bady Bassitt . Ligue e agende sua visita.  ;; Bady Bassitt;2;2;2;152;350;0;Nenhuma;0;0
300000;Casa no Tradicional Bairro Sol Nascente, em Maringá Excelente localização. Terreno com 300m² e 148m² de área construída.    01 Sala.   01 Cozinha.   03 Quartos. (sendo uma suíte co...;Conjunto Habitacional Sol Nascente; Maringá;3;3;2;148;0;0;Nenhuma;1;0
380000;   ;Jardim Piazza Di Roma; Sorocaba;3;3;2;150;500;0;Nenhuma;0;0
360000;Casa à Venda, 100m² por R$ 360,000. Pontal de Santa Marina   Caraguatatuba/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Israel Imoveis!...;Pontal de Santa Marina; Caraguatatuba;3;2;2;100;0;0;Nenhuma;0;0
310000;Lindas Casas térreas, em Fase de Acabamento !!! Entrega Fev 22 / Jul 22 03 amplos dormitórios sendo 02 suítes Terreno 222 m² sendo 6 x 37 Super Varanda Gourmet Integrada 02 vagas n...;Rua Valter Bezerra de Sá; Timbu;3;2;2;103;0;0;Nenhuma;1;0
100000;A casa está localizado no bairro São Pedro com 2 quartos e 1 banheiro  Entrada a partir de 30 mil + parcelas fixas a partir de 500.  parcelamento próprio ou financiamento Michelly...;Rua Antônio Eliotério da Silva; São Pedro;2;1;1;58;0;0;Nenhuma;0;0
250000;casa impecável É visitar, comprar, mudar, morar e ser feliz!!!  Essa aconchegante casa, está aguardando sua visita. É uma casa funcional!!!  São 02 dormitórios sendo 01 suíte, sala...;Rua Joel de Oliveira Machado; Mombaça;2;2;1;114;0;0;Nenhuma;1;0
350000;A casa no bairro São João tem 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros sala de jantar e estar, cozinha espaçosa, área de serviço garagem para dois carros ótim...;Rua Albânia; Jardim das Nações;3;2;2;120;0;0;Nenhuma;1;0
300000;Casa em excelente localização, com acesso à praia e à Lagoa do Arituba, ambos acessos em apenas 2 minutos caminhando.  Casa com 398m² de área construída, distribuída em 3 quartos,...;Praia De Camurupim; Nísia Floresta;3;5;5;398;700;0;Nenhuma;0;0
480000;"Casa com 3 dormitórios, uma suíte; 2 vagas de garagem, área de serviço ampla, próximo a supermercado, posto de gasolina, banco, hortifrúti, padaria. Boa vizinhança, boa localização...";Beco Adelina Amaral Pongeluppe; Barreiro;3;2;2;217;0;0;Destaque;1;0
380000;Tá incluso : terraço, construção ,mão de obra ,matérias utilizados e etc...  * 3 dormitórios  ( sendo 1 suíte )  * 1 banheiro social  * Sala  * Cozinha (estilo americana ) * Área g...;Praça Três Poderes; Centro;3;2;1;600;0;0;Nenhuma;1;0
57514;Casa com 42m² de área privativa 188m² de área de terreno na rua R L, 764, bairro CENTRO CEP 35740 000 em ESMERALDAS MG. R L, N. 764, CASA 05. Casa, 0.00 de área total, 41.92 de áre...;Centro; Esmeraldas;2;1;2;42;0;0;Destaque;0;0
350000;A casa no bairro Centro tem 115 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros Possui academia. Vai lhe possibilitar curtir os dias mais quentes na piscina. NICOLLE YAS...;Centro; Santa Isabel;3;0;2;115;0;0;Nenhuma;1;0
380000;Tá incluso : terraço, construção ,mão de obra ,matérias utilizados e etc...  * 3 dormitórios  ( sendo 1 suíte )  * 1 banheiro social  * Sala  * Cozinha (estilo americana ) * Área g...;Praça Três Poderes; Centro;3;2;1;600;0;0;Nenhuma;1;0
430000;Casa com 3 dormitórios, sendo 1 suíte, 2 salas, varanda, 3 banheiros e 3 vagas de garagem.;Tirol; Natal;3;3;3;222;0;0;Nenhuma;1;0
200000;Vendo casa térrea, com ótima localização, no Jardim Tiradentes, perto do Supermercado Barão, em frente a rádio BETEL, região rica em comércio. O imóvel possui 3 quartos, sendo 1 su...;Rua 3; Jardim Tiradentes;3;3;3;136;398;0;Nenhuma;0;0
355000;Excelente casa no bairro Pontal santa Marina em Caraguatatuba! Imóvel amplo, com um grande quintal e área para ampliação. Casa de laje, com edícula e área de churrasqueira, em uma...;Pontal de Santa Marina; Caraguatatuba;4;7;3;113;0;0;Nenhuma;0;0
1990000;Maravilhoso sobrado casa em ótima localização no bairro Anita Garibaldi, com 420m² de área construída e 535m² de terreno.  São 2 suítes masters + 2 dormitórios com closets, lavabo,...;Anita Garibaldi; Joinville;4;3;5;420;0;0;Super destaque;1;0
310000;Excelente imóvel em ótima localização: Balneário Marajá,a apenas 150 passos da praia! Na divisa de Itanhaém com Mongaguá!A 10 min a pé da plataforma de pesca,A 10 min de carro do C...;Balneario Maraja; Itanhaém;3;3;1;94;0;0;Super destaque;0;0
1490000;Casa em área extremamente residencial em um dos bairros mais procurados de Florianópolis, Não perca esta oportunidade.  A Casa possui 3 suítes, sendo uma master, living integrado,...;Rua Almirante Barroso; Joao Paulo;3;4;4;250;1300;0;Super destaque;1;0
300000;Excelente casa terrea no parque da colina 2, com 3 quartos sendo uma suite, sala, copa, cozinha, area de servico coberta, com armario grande, corredor lateral, quintal, garagem pra...;Rua Jandira Alves Barbosa de Souza; ITATIBA;3;2;2;100;0;0;Nenhuma;1;0
430000;Venha conhecer essa linda casa muito bem localizada na Guilhermina em Praia Grande! Obtendo 130 m² de área útil muito bem distribuídos por 03 dormitórios, sendo 02 suítes, sala, co...;Rua Rubens Ferreira Martins; Vila Guilhermina;3;3;3;130;337;0;Nenhuma;1;0
320000;(12/02) Ref. Imóvel: 73283   Residência em piso superior com dois pavimentos, sendo 1º Pavimento com Sala de estar e lavabo, 2º Pavimento com Sacada, Sala de Tv, Sala de Jantar, Co...;Parque dos Bandeirantes; Ribeirão Preto;3;2;3;200;88;0;Nenhuma;0;0
200000;*VENDO CASA DE PRAIA EM OLIVENÇA*  Contato:   Contém:  2 quartos sendo um suíte  Banheiro social  Cozinha  Sala  piscina Área gourmet  Valor : R$ 200.000,00 Entrada: R$ 15.000,00 P...;Jardim Vitória; Itabuna;2;2;1;60;0;0;Nenhuma;1;0
450000;A casa está localizado no bairro Planalto Verde possui 243 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros;Rua Felisberto de Carvalho; Planalto Verde VI;3;2;3;243;0;0;Nenhuma;1;0
260000;Entrada à partir de 20.000 e parcelas à partir de 600.  Pacelo no boleto ou financiamento bancário. aceito FGTS. Ótimas ofertas pra você sair do aluguel. contato 2️⃣7️⃣9️⃣8️⃣8️⃣4️⃣...;Rua Afonso Cláudio; Jardim Carapina;3;2;1;93;0;0;Nenhuma;0;0
340000;Casa nova com 3 quartos sendo um com suite e closet, 1 banheiro social, sala , cozinha americana , jardim de inverno , porcelanato e laminados nos quartos,garagem para 3 carros sen...;Parque Sao Clemente II; Monte Mor;3;3;2;147;0;0;Nenhuma;1;1
380000;ESTA LINDA CASA ESTA DISPONIVEL NO BAIRRO SIM.  ESTE É O MOMENTO DE SAIR DO ALUGUEL COM OTIMAS CONDIÇÕES...  ENTRADA A PARTIR: R$ 67.097,00 + PARCELAS AJUSTAVEL A SUA RENDA(MEDIANT...;Centro; Feira de Santana;3;2;2;180;0;0;Nenhuma;0;0
350000;Oportunidade, valor abaixo de mercado! Casa de bairro imponente, com proposta contemporânea e espaçosa. Localidade privilegiada, a poucos metros da prefeitura do Embu das Artes e d...;Rua Sergipe; Jardim Silvia;3;2;3;113;90;0;Nenhuma;0;0
340000;A casa fica no bairro Mogi Moderno possui 97 metros quadrados com 162m2 de terreno, com 3 quartos sendo 1 suite e 2 banheiros, vaga para 2 carros . Localizada há 10 minutos do cent...;Mogi Moderno; Mogi das Cruzes;3;2;2;97;0;0;Nenhuma;1;0
180000;(12/02) Ref. Imóvel: 142721   Casa térrea, 2 dormitórios sendo 1 suíte, sala de estar ampla, 1 banheiro social, cozinha com gabinete, área de serviços, quintal amplo e 2 vagas cobe...;Ipiranga; Ribeirão Preto;2;2;2;140;66;0;Nenhuma;1;0
285000;Vendo Casa, toda na Laje e no Gesso, Telhas de Cimentos,Manta térmica. Quintal bem Grande, Casa Muito Boa. Casa escriturada. Bairro Residencial Itamaraty, Ao lado do Planalto. 1 Sa...;Rua Ivonete Pereira dos Reis; Residencial Itamarati;2;2;3;174;0;0;Nenhuma;0;1
335000;(12/02) Ref. Imóvel: 76523   Garagem coberta para 03 carros, Sala ampla com ventilador de teto, Lavabo, Banheiro social, Escritório com armários, 03 dormitórios sendo 01 suíte com...;Parque das Andorinhas; Ribeirão Preto;3;3;4;95;93;0;Nenhuma;1;0
220000;🚦Casa de 3 Quartos   Sendo 1 Suíte 🏮 ⚠️JÁ AVALIADA NA CAIXA e SUA ENTRADA PODE SER A PARTIR DE 16.000,00   ⚠️   🚩Localizada no Ravena a 990m do Supermercado Prátiko.  💸 AVALIAÇ...;Rua RR-07; Residencial Ravena;3;2;2;100;300;0;Destaque;1;0
473000;Parque Cidade Jardim II   Sobrado com 3 dormitórios (sendo 2 suítes), banheiro social, ampla cozinha com despensa, sala ampla com terraço, quintal com churrasqueira, área de serviç...;Parque Cidade Jardim II; Jundiaí;3;4;3;200;0;0;Destaque;1;0
370000;Casa a venda12 por 40Excelente localização Varanda amplaSala de estar Sala de jantar Escritório 1 quarto2 suítesWc socialCozinhaDce Área de serviço Livre nas lateraisGaragem para 8...;Alto Branco; Campina Grande;1;8;3;245;0;0;Nenhuma;1;0
360000;***Lindo sobrado com 2 casas.***  *Casa 1 (sobrado 2 dorm/1 suite/2 banheiros/sala/ cozinha grande/ 2 sacada/ 2 vagas / lavanderia).   *Casa 2 (1 dorm / cozinha americana/ banheiro...;Rua Maestro Umberto Bastiglia; Grajaú;3;2;3;180;0;0;Nenhuma;1;0
105000;Casas a venda em Unamar (Tamoios)   Cabo Frio   RJ  Linda casa a venda de 2 quartos com área gourmet em Unamar, Tamoios   Cabo Frio   RJ  CASA COM 2 QUARTOS, SALA, COZINHA AMERICAN...;Rua das Pacas; Nova California Tamoios;2;2;2;60;0;0;Nenhuma;0;0
550000;Sobrado para Venda no Bairro Alves Dias em SBC com 286m² de área construída, 02 dormitórios sendo 01 suíte planejados com piso laminado, sala comum com piso frio, cozinha planejada...;Alves Dias; São Bernardo do Campo;2;3;3;286;109;0;Destaque;1;1
265000;Casa 2 Dormitórios   Campos dos Alemães  Casa, com 81m de área construída, 140m de terreno, possui uma jacuzzi no fundo, área gourmet com cobertura retrátil. garagem para 2 carros...;Campo dos Alemães; São José dos Campos;2;1;1;140;0;0;Nenhuma;0;0
105000;Casas a venda em Unamar (Tamoios)   Cabo Frio   RJ  Linda casa a venda de 2 quartos com área gourmet em Unamar, Tamoios   Cabo Frio   RJ  CASA COM 2 QUARTOS, SALA, COZINHA AMERICAN...;Avenida Independência; Unamar;2;2;2;60;0;0;Nenhuma;0;0
1297000;"Casa para Venda no bairro Itacolomi, localizado na cidade de Balneário Piçarras / SC.   03 Dormitórios (sendo 01 suíte master com closet e hidromassagem)   04 Banheiros no total;...";Itacolomi; Balneário Piçarras;3;6;4;450;0;0;Super destaque;1;0
2400000;Excelente Casa de alto padrão localizada no charmoso e arborizado bairro Três Figueiras, à 50 metros do Colégio Farroupilha, próxima a escolas de línguas, natação e ballet. Com ace...;Rua Matias José Bins; Três Figueiras;5;8;7;396;13000;1;Super destaque;0;0
5000000;Linda casa, em uma das melhores ruas da City Boaçava. Toda reformada com exceção dos banheiros onde os proprietários optaram por manter os azulejos originais do projeto inicial. Um...;Rua dos Escultores; Alto de Pinheiros;3;5;5;278;2441;0;Super destaque;0;0
320000;(12/02) Ref. Imóvel: 73283   Residência em piso superior com dois pavimentos, sendo 1º Pavimento com Sala de estar e lavabo, 2º Pavimento com Sacada, Sala de Tv, Sala de Jantar, Co...;Parque dos Bandeirantes; Ribeirão Preto;3;2;3;200;88;0;Nenhuma;0;0
340000;Casa nova com 3 quartos sendo um com suite e closet, 1 banheiro social, sala , cozinha americana , jardim de inverno , porcelanato e laminados nos quartos,garagem para 3 carros sen...;Parque Sao Clemente II; Monte Mor;3;3;2;147;0;0;Nenhuma;1;1
170000;Ótimo bairro de cariacica, a casa tem 2 quartos e 2 banheiros, sala, cozinha e garagem.Aceita entrada a partir de 19mil e parcelas a combinar. 9️⃣8️⃣8️⃣9️⃣3️⃣1️⃣5️⃣2️⃣9️⃣;Campo Grande; Cariacica;2;1;2;95;0;0;Nenhuma;0;0
270000;Casa ao fundo do terreno, com uma grande rea verde na frente da casa, construço solida, que pode ser expandida, documentaço ok.;Rua Athaulfo Alves; Parque Anhangüera;2;2;2;127;49;0;Nenhuma;0;0
180000;(12/02) Ref. Imóvel: 142721   Casa térrea, 2 dormitórios sendo 1 suíte, sala de estar ampla, 1 banheiro social, cozinha com gabinete, área de serviços, quintal amplo e 2 vagas cobe...;Ipiranga; Ribeirão Preto;2;2;2;140;66;0;Nenhuma;1;0
285000;Vendo Casa, toda na Laje e no Gesso, Telhas de Cimentos,Manta térmica. Quintal bem Grande, Casa Muito Boa. Casa escriturada. Bairro Residencial Itamaraty, Ao lado do Planalto. 1 Sa...;Rua Ivonete Pereira dos Reis; Residencial Itamarati;2;2;3;174;0;0;Nenhuma;0;1
520000;Casa   Padrão   Villa Branca   130m²   3 Dormitórios.  O Residencial Villa Branca está localizado em Jacareí, possui fácil acesso as principais vias da cidade.  Conheça as caracter...;Loteamento Villa Branca; Jacareí;3;2;1;130;0;0;Nenhuma;0;0
335000;(12/02) Ref. Imóvel: 76523   Garagem coberta para 03 carros, Sala ampla com ventilador de teto, Lavabo, Banheiro social, Escritório com armários, 03 dormitórios sendo 01 suíte com...;Parque das Andorinhas; Ribeirão Preto;3;3;4;95;93;0;Nenhuma;1;0
190000;"Casa com dois dormitórios, sendo uma suíte, dois banheiros, sala de estar, cozinha americana, lavanderia e duas vagas de garagem e área nos fundos.  Instalação; Piso frio. Telhado...";Centro; Peruíbe;2;2;2;125;0;0;Nenhuma;1;0
280000;SOBRADO EM CONSTRUÇÃO NA VILA SUISSA, POSSUI 3 DORMITÓRIOS, 2 SUÍTES, 4 BANHEIROS (1 LAVABO, 3 COM CHUVEIRO), QUINTAL DE 4X5m , SACADA, GARAGEM PARA 2 VEÍCULOS. ACEITA PERMUTA E PA...;Jardim Juliana; Mogi das Cruzes;3;2;4;160;0;0;Nenhuma;1;0
473000;Parque Cidade Jardim II   Sobrado com 3 dormitórios (sendo 2 suítes), banheiro social, ampla cozinha com despensa, sala ampla com terraço, quintal com churrasqueira, área de serviç...;Parque Cidade Jardim II; Jundiaí;3;4;3;200;0;0;Destaque;1;0
360000;***Lindo sobrado com 2 casas.***  *Casa 1 (sobrado 2 dorm/1 suite/2 banheiros/sala/ cozinha grande/ 2 sacada/ 2 vagas / lavanderia).   *Casa 2 (1 dorm / cozinha americana/ banheiro...;Rua Maestro Umberto Bastiglia; Grajaú;3;2;3;180;0;0;Nenhuma;1;0
550000;Sobrado para Venda no Bairro Alves Dias em SBC com 286m² de área construída, 02 dormitórios sendo 01 suíte planejados com piso laminado, sala comum com piso frio, cozinha planejada...;Alves Dias; São Bernardo do Campo;2;3;3;286;109;0;Destaque;1;1
380000;Tá incluso : terraço, construção ,mão de obra ,matérias utilizados e etc...  * 3 dormitórios  ( sendo 1 suíte )  * 1 banheiro social  * Sala  * Cozinha (estilo americana ) * Área g...;Rua Barão de Jacareí; Centro;3;2;1;1000;0;0;Nenhuma;1;0
265000;Casa 2 Dormitórios   Campos dos Alemães  Casa, com 81m de área construída, 140m de terreno, possui uma jacuzzi no fundo, área gourmet com cobertura retrátil. garagem para 2 carros...;Campo dos Alemães; São José dos Campos;2;1;1;140;0;0;Nenhuma;0;0
