valor;descricao;local;bairro/cidade;quartos;garagem;banheiro;area(m2);iptu;condominio;novidade;suite;academia;varanda;transporte;salao;planejado
490000;O apartamento está mobiliado, localizado no bairro Praia De Palmas tem 60 metros quadrados com 2 quartos sendo 1 suíte, 1 banheiro social, 2 Vagas de garagem individuais, salão de...;Rua das Araucárias; Praia De Palmas;2;1;2;60;0;0;Super destaque;1;0;0;1;1;0
219000;Apartamento duplex de 93m2 com 2 dormitórios e 3 banheiros, churrasqueira grande e muito bem conservado. Desocupado;Azenha; Porto Alegre;2;0;1;93;500;250;Super destaque;0;0;0;0;0;0
360000;OPORTUNIDADE ÚNICA   Apartamento com 3 dormitórios à venda, 62 m² De R$370.000,00 por R$ 360.000,00  Centro   Taboão da Serra/SP.  Unidade com planta flexível, está com a sala ampl...;Alameda Mauro Zelante; Centro;3;1;2;62;120;430;Super destaque;0;0;0;0;0;0
580000;Apartamento no Tatuapé com 70m2, 3 dormitórios, 1 suíte e 2 vagas de garagem.  Lazer Residencial> Hall Social, Salão de Jogos Teen, Salão de Jogos Adultos, Fitness Center, Beauty C...;Rua Ulisses Cruz; Tatuapé;3;2;2;70;65;500;Nenhuma;1;0;0;0;1;0
335000;CODIGO IMOVEL: AP90051Apartamento alto padrão com 02 suítes com veneziana automatizadas, com controle remoto, piso laminado nos quartos, agua quente nos banheiros e cozinha fechadu...;Rua Taufic Salloum; Jardim Veneza;2;2;1;90;0;1;Nenhuma;1;0;0;0;0;0
480000;Apartamento à venda no Canto do Forte em ótima localização em Praia Grande/SP!  Apartamento com 02 dormitório (sendo 01 suíte ), sala com sacada gourmet, WC social, cozinha + área...;Rua Tiradentes; Canto do Forte;2;1;2;70;0;476;Destaque;1;0;1;0;0;0
366000;"Os apartamentos de 2 e 3 quartos com suíte dispõem de uma infraestrutura completa, com qualidade e design refinado. São apartamentos de 2 quartos de 55 à 61,45 m²; 3 quartos com 69...";Estrada do Engenho D'Agua; Anil;2;1;2;55;0;0;Nenhuma;1;0;0;0;0;0
350000;Anderson Martins Imóveis vende, apartamento 2 quartos, sala ampla, varanda, cozinha, área de serviço, armários embutidos, vaga de garagem, lateral, sol da manhã. Próximo ao shoppin...;Avenida Fortaleza; Itapuã;2;1;1;79;0;250;Nenhuma;0;0;1;0;0;0
772133;O apartamento está localizado no bairro Lapa possui 81 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui área de fitness, espaço gourmet, área verde de jardim, parq...;Rua João Tibiriçá; Lapa;2;2;2;81;243;655;Nenhuma;1;0;0;1;0;0
495000;Apartamento 3 dormitórios com armários, sendo 1 suíte, sala com sacada gourmet, 2 banheiros, área de serviço, 2 vagas.;Jardim Urano; São José do Rio Preto;3;2;2;94;0;0;Destaque;1;0;1;0;0;0
180000;O apartamento está localizado no bairro Eldorado possui 340 metros quadrados com 4 quartos sendo 1 suite e 2 banheiros;Rua Aporé; Eldorado;4;0;2;340;0;0;Nenhuma;1;0;0;1;0;0
360000;EXCELENTE OPÇÃO DE APARTAMENTO DE 02 DORM. COM SUITE, UMA VISTA MARAVILHOSA PARA O MAR, PRÉDIO FRENTA A PRAIA, APENAS R$360MIL Á VISTA    VENHA CONHECER ESSA EXCELENTE OPÇÃO COM PR...;Vila Caicara; Praia Grande;2;1;2;79;275;505;Nenhuma;1;0;0;0;0;0
629000;"Loft: Apto Santo Amaro | 2 Quartos | 70 m² | Cond: R$685.00 | 2Vagas  Clique em ""Contatar Anunciante"", e receba o link por whatsapp para agendar sua visita totalmente online no nos...";Rua Darwin; Santo Amaro;2;2;2;70;166;685;Nenhuma;0;0;0;0;0;0
420000;Apartamento localizado no Bairro Paraíso em Santo André, novos com elevador, fácil acesso às principais avenidas e próximo ao hospital Mário Covas.  Possui 62,37 m² de área útil, d...;Paraiso; Santo André;2;1;2;62;0;350;Nenhuma;0;0;0;0;0;0
770000;Adriane Pimentel vende:  Apartamento em Itaparica com 03 Quartos, 02 banheiro, Closet, 02 vagas de garagem cobertas, 77m°e sol da manhã.  Todo mobiliado com muitos armários, Piso v...;Avenida Saturnino Rangel Mauro; Praia de Itaparica;3;2;2;75;0;350;Nenhuma;0;0;0;0;0;0
2900000;Belíssimo apartamento para venda na Chácara Klabin, bairro localizado na capital de São Paulo.  Procura modernidade e conforto? Está é sua chance. Apartamento possui 3 suítes, livi...;Chácara Klabin; São Paulo;3;3;5;198;13900;2115;Nenhuma;1;0;0;0;0;0
565000;Belo Apartamento com 3 dormitórios 1 suite com armários planejados, cozinha planejada, sala para 2 ambientes com ar condicionado e varanda gourmet, andar baixo com 100m², 2 vagas d...;Rua Abolição; Vila Sanches;3;2;2;100;106;450;Nenhuma;1;0;1;0;0;1
825000;Apartamento com 82m², 2 dormitórios, sendo 1 suíte, 2 vagas, living para 2 ambientes, varanda, cozinha, área de serviço. Condomínio com piscina, espaço gourmet, academia, brinquedo...;Rua João Antônio de Oliveira; Móoca;2;2;2;82;236;950;Nenhuma;1;1;1;0;0;0
245000;Piscina, Academia, Brinquedoteca, Quadra esportiva, Playground e Salão de jogos  ;Taquara; Rio de Janeiro;2;1;1;52;59;426;Nenhuma;0;1;0;0;1;0
190000;CODIGO IMOVEL: AP70064Apartamento com 02 dormitórios, sendo 01 suíte com armários no banheiro na suíte e na cozinha com sacada (diferencial) 01 vaga de garagem, sol da manhã, 2° an...;Rua Cândido Portinari; Recreio Campo Belo;2;1;1;56;0;1;Nenhuma;1;0;1;0;0;0
599000;Vendo Apto Mobiliado Excelente localização na Av. J.K  * 2 Dormitórios * 2 Suítes * Sala com Sacada Gourmet * Lavabo * Rico em armários * 2 Vagas * 66 m² de área construída * Cond....;Avenida Presidente Juscelino Kubitschek de Oliveira; Jardim Tarraf II;2;2;2;66;76;450;Nenhuma;1;0;1;0;0;0
730000;O apartamento está localizado no bairro Cerâmica tem 69 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui academia, espaço gourmet, jardim, playground, salão de fes...;Alameda Porcelana; Ceramica;2;1;2;69;100;600;Nenhuma;1;1;0;1;1;0
430000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua São Venceslau; Jabaquara;2;1;2;54;142;780;Nenhuma;0;0;0;0;0;0
480000;Prédio: 100% revestido, portão eletrônico, interfone, 02 vagas de garagem, gás canalizado, esquadria em alumínio, jardim.Apartamento: 01 sala para 02 ambientes, 03 quartos com armá...;Rua Henrique Gorceix; Padre Eustáquio;3;2;2;91;0;420;Nenhuma;0;0;0;0;0;0
1250000;Excelente apartamento andar alto e vista panorâmica, living para 3 ambientes, 4 dormitórios sendo 2 suítes, banheiro social, cozinha, área de serviço e dependência de empregada com...;Rua Coelho de Carvalho; Alto da Lapa;3;3;4;126;772;1812;Super destaque;1;0;0;0;0;0
489900;Limia imóveis  Vende excelente apartamento no bairro Cristo Redentor com 02 dormitórios sendo 02 suítes, living para 02 ambientes, churrasqueira, todo em porcelanato, semi mobiliad...;Cristo Redentor; Porto Alegre;2;2;2;73;0;480;Super destaque;1;0;0;0;0;0
320000;Apartamento a venda na Vila Assunção em Santo André com 1 dormitório, á 5 minutos do Hospital São Luiz/Hospital Mário Covas/Shopping ABC, com 50m2 de área útil em andar alto, 01 do...;Vila Assuncao; Santo André;1;1;1;50;951;700;Super destaque;0;0;0;0;0;0
215000;Cód.5850 Excelente apartamento de 03 quartos, sendo 1 suíte, repleto de armários, Sala estendida para até 3 ambientes, cozinha espaçosa e bem dividida, 1 vaga de garagem, lazer com...;Jardim Ana Lúcia; Goiânia;3;1;2;87;0;450;Nenhuma;1;0;0;0;0;0
350000;Apartamento para venda na Vila América em Santo André, tipo sem condomínio com 63m², sala ampla, cozinha, 2 suítes, lavanderia, 1 vaga de garagem. Excelente Oportunidade pra quem q...;Vila America; Santo André;2;1;2;63;35;100;Nenhuma;1;0;0;0;0;0
495000;O apartamento no bairro Várzea da Barra Funda com 45 metros quadrados com 1 quarto e 1 banheiro Possui espaço gourmet, academia, espaço para festas. Vai lhe possibilitar curtir os...;Rua Rubens Meireles; Barra Funda;1;1;1;45;1105;534;Nenhuma;0;1;0;1;0;0
635000;COMODIDADESPiscinaAcademiaPlayground  ;Lapa; São Paulo;2;1;3;40;247;800;Nenhuma;0;1;0;0;0;0
531000;2 dormitórios sendo 1 suíte, sala 2 ambientes, sacada, cozinha, banheiro, área de serviço, 1 vaga  Lazer: Churrasqueira, Piscina, Playground, Quadra, Salão de Festas, Salão de Jogo...;Vila Carrão; São Paulo;2;1;2;63;0;780;Nenhuma;1;0;1;0;1;0
910000;Torre única com apartamentos de 95, 123 e 180 m² incluso depósito privativoAltíssimo nível de exigência nos detalhes, perfeito para você, que tem a expectativa lá em cima.Lazer no...;Alphaville; Barueri;2;2;2;95;0;0;Nenhuma;0;0;0;0;0;0
260000;O apartamento está localizado no bairro Jardim Casablanca possui 50 metros quadrados com 2 quartos e 1 banheiro Possui área de fitness, área verde de jardim, parquinho infantil, sa...;Avenida Fim de Semana; Jardim Casablanca;2;1;1;50;2;360;Nenhuma;0;0;0;1;0;0
330000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua Engenheiro Rebouças; Santo Antônio;2;1;1;56;72;360;Nenhuma;0;0;0;0;0;0
469000;Apartamento de 73m2   03 dormitórios sendo 01 suíte, varanda grill fechada com vidro, aquecedor, piso laminado, 02 vagas cobertas com depósito.  A Horion Imóveis, atua no Mercado I...;Vila Helena; Santo André;3;2;2;73;211;335;Nenhuma;1;0;1;0;0;0
560326;Parque das Nações   Santo andré   SP   Apartamentos Novos contendo tres dormitórios, sala, cozinha planejada, área de serviço, 3 vagas com varanda (podendo ser instalado uma churra...;Rua Uruguai; Parque das Nações;3;3;2;82;0;550;Nenhuma;0;0;1;0;0;1
564725;Parque das Nações   Santo andré   SP   Apartamentos Novos contendo tres dormitórios, sala, cozinha planejada, área de serviço, 3 vagas com varanda (podendo ser instalado uma churra...;Rua Uruguai; Parque das Nações;3;3;2;82;0;550;Nenhuma;0;0;1;0;0;1
430000;Bom quarto e sala com dependências completas e possibilidade de reverter a dependência para segundo quarto. Ampla sala e cozinha com armários e área de serviço separada com dependê...;Rua das Laranjeiras; Laranjeiras;1;0;1;50;68;400;Destaque;0;0;0;0;0;0
350000;Apartamento de 03 dormitórios, sendo 01 suíte, situado no bairro Ponte São João em Jundiaí   SP  Apartamento com sala com painel de tv, sala de jantar, cozinha com armários embutid...;Ponte de Sao Joao; Jundiaí;3;1;2;62;63;420;Nenhuma;1;0;0;0;0;0
745000;Ótima unidade com excelente localização. 2 dormitórios, sendo 1 suíte, sala de estar, cozinha, 2 banheiros e 1 vaga de garagem.   Por ser um bairro de alto padrão e empresarial, su...;Vila Olímpia; São Paulo;2;1;2;70;0;0;Nenhuma;1;0;0;0;0;0
450000;Situado no bairro mais conhecido da cidade, devido o seu forte comércio presente na Av Presidente Costa e Silva, proximo a praia, 5 minutos na Praia do Forte e Praia da Guilhermina...;Rua Marília; Boqueirão;2;2;3;92;0;570;Nenhuma;0;0;0;0;0;0
650000;O apartamento está localizado no bairro Balneário tem 75 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui academia, parquinho com diferentes brinquedos, espaço gou...;Rua José Cândido da Silva; Balneário;2;1;2;75;1150;450;Nenhuma;1;1;0;1;0;0
750000;Mansão Lauro Porto Apto com 3/4 sendo três suítes, duas salas, cozinha, wc social, duas varandas, área de serviço, DCE, duas vagas garagem, área útil de 150m².;Avenida Governador Paulo Barreto de Menezes; Treze de Julho;3;2;5;150;0;1250;Nenhuma;1;0;1;0;0;0
415000;Apartamento a venda na Vila Valparaíso em Santo André Com 2 dormitórios, sendo 01 suíte, banheiro social, cozinha americana, sala 2 ambientes, tudo com planejados, sacada envidraça...;Rua Andradina; Vila Valparaiso;2;2;2;63;28;429;Nenhuma;1;0;1;0;0;1
380000;Imóvel bairro Teresópolis, próximo a mercados, bancos, farmácias e demais comércio da região, fácil acesso a transporte público. Apartamento com dois quartos sendo 1 suíte, cozinha...;Teresópolis; Porto Alegre;2;1;3;59;0;438;Nenhuma;1;0;0;0;0;0
799000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua Antônio das Chagas; Chácara Santo Antônio;2;1;2;54;50;318;Nenhuma;0;0;0;0;0;0
310000;Excelente apartamento na melhor região do centro de Santo André perto de shopping ABC, parque central, e trolebus. Com vista para o parque central.  Origem e resgate histórico O Ja...;Rua Juquiá; Jardim Cristiane;2;1;1;50;0;370;Destaque;0;0;0;0;0;0
990000;Venha morar em um apto da construtora Hernandez !! Prédio bem administrado, elevadores novos. Apartamento de frente, ótimo andar, reformado . Sacada fechada de vidro, ampla sala co...;Rua Marechal Barbacena; Jardim Anália Franco;3;2;4;147;510;1600;Super destaque;0;0;1;0;0;0
3000000;Alto Luxo   Vista Maravilhosa para cidade.  Prédio: Alto luxo, imponente, portaria 24 horas, vagas para visitantes, port cochere, hall social decorado, salão de festas, espaço gour...;Rua Maestro Arthur Bosmans; Belvedere;4;4;4;204;1200;2400;Super destaque;0;0;0;0;1;0
2500000;Apartamento localizado no melhor de moema Pássaros   próximo Colégio Mobile e Consa   supermercado Pão de Açúcar   Mambo   totalmente fora de rota  Vista panorâmica   projeto excel...;Moema; São Paulo;3;4;5;182;1100;3500;Super destaque;0;0;0;0;0;0
850000;Apartamento no coração de setubal, próximo de farmacia, mercados, padaria, escolas.  Deseja Agendar uma visita?  Jaciara Fideles   8.1. .9.9.9.7.7.0.8.4.5.  O apartamento tem 125m2...;Rua Professor Augusto Lins e Silva; Boa Viagem;3;2;4;125;0;0;Nenhuma;0;0;0;0;0;0
353822;Aceita parcelamento direto com o proprietário sendo entrada de R$50.0000,00 + 10 parcelas de R$2.500,00 e o saldo através de financiamento bancário (consulte condições).  *FOTOS DO...;Rua Dino Tognini; Vila Caicara;2;1;2;64;0;0;Nenhuma;0;0;0;0;0;0
980000;Apartamento em predio bem localizado, um local Nobre, uma região super estruturada, com supermercados, drogarias, próximo de shoppings, fácil acesso para margina, 2 dormitórios sen...;Vila Olímpia; São Paulo;2;1;3;97;240;1090;Destaque;0;0;0;0;0;0
680000;Apartamento com 3 quartos à venda, 131 m² por R$ 680.000   Boa Viagem   Recife/PE  Te garanto que não existe decepção se você investe no futuro da sua família! E o que poderia ser...;Rua Doutor Luiz Inácio Pessoa de Melo; Boa Viagem;3;2;2;131;375;1200;Destaque;0;0;0;0;0;0
370000;Ótimo apartamento no Centro, desocupado, com 76m² privativos, de 2 dormitórios, e vaga. Possui living amplo com espera para lareira, 2 dormitórios sendo 1 suíte, banheiro social, c...;Rua Riachuelo; Centro;2;0;2;76;164;464;Nenhuma;1;0;0;0;0;0
185000;CODIGO IMOVEL: AP9019Apartamento com 02 dormitórios, sendo 01 suíte, sala, cozinha, lavabo, 02 vagas de garagem, piso porcelanato.;Rua Mirian Regina Pereira; Jardim Três Colinas;2;2;1;60;0;1;Nenhuma;1;0;0;0;0;0
280000;Condomínio Edifício Três Rios  Apartamento de 96 metros quadrados, living amplo para dois ambientes, cozinha integrada à área de serviço. São 02 dormitórios e 02 banheiros. Não pos...;Rua Doutor Quirino; Bosque;2;0;2;96;380;640;Nenhuma;0;0;0;1;0;0
270000;"Dependências: (2) dormitórios: sendo (1) suíte; (2) banheiros; box no bwc; armários no bwc; armários nos quartos; sl. 2 ambientes; cozinha planejada; área de serviço; acab....";Rua Joaquim Pinheiro Castro; Vila Nossa Senhora do Bonfim;2;1;2;53;413;229;Nenhuma;1;0;0;0;0;1
455000;Apartamento à Venda, 140m² por R$ 455,000. Vila Eldízia   Santo André/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Revenda ABC!   Basta...;Vila Eldizia; Santo André;2;2;2;140;120;100;Nenhuma;0;0;0;0;0;0
365000;2 DORMITÓRIOS, SENDO 1 SUÍTE 1 SALA com varanda gourmet 2 VAGAS DE GARAGEM  Elevador Social, Elevador de Serviço, Portão Automático, Interfone, Circuito Fechado TV,  Piscina, Salão...;Avenida Luzia Encarnação Vidal; Aviação;2;2;1;82;0;481;Nenhuma;1;0;1;0;1;0
494200;Apartamento à Venda, 53m² por R$ 494,200. Tucuruvi   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a GRUPO RST IMÓVEIS!   Basta p...;Rua Sevilha; Tucuruvi;2;1;2;53;0;0;Nenhuma;0;0;0;0;0;0
850000;Apartamento localizado próximo ao shopping Iguatemi com 93mts², 2 vaga de garagem, 3 dormitórios sendo 1 suíte, cozinha americana, varanda gourmet, sala integrada a varanda gourmet...;Parque Campolim; Sorocaba;3;2;2;97;0;0;Nenhuma;1;0;1;0;0;0
340000;Lindo apartamento totalmente reformado a venda com 35 metros quadrados com 2 quartos em Cambuci   São Paulo   SP   O apartamento no bairro Cambuci com 35 metros quadrados com 2 qua...;Cambuci; São Paulo;2;1;1;35;100;350;Nenhuma;0;0;0;1;0;0
155000;APARTAMENTO CDHU  02 Dormitórios, sala 02 ambientes, cozinha, 01 w.c social, área de serviço, 01 vaga de garagem.Área útil: 50,00 m2;Rua Apaura; Vila Sílvia;2;1;1;50;0;137;Nenhuma;0;0;0;0;0;0
540000;Apartamento em fase final de construção, com 03 dormitórios sendo todos suítes, lavabo, sala de estar, sala de jantar, cozinha americana, área de serviço, sacada gourmet, elevador...;Jardim Santo Agostinho; Franca;3;2;4;117;0;0;Nenhuma;1;0;1;0;0;0
819900;Condições: Armários, blindex, ar condicionado e aquecedor por conta do LOCATÁRIO. Contrato de 30 (trinta) meses.>>> VALOR JÁ COM O DESCONTO MÁXIMO <;Rua Araguaia; Freguesia- Jacarepaguá;4;2;4;116;300;900;Nenhuma;0;0;0;0;0;0
350000;Apartamento com 2 dormitórios com opção para o terceiro, sendo 1 suíte com ar condicionado j instalados, 2 banheiros com gabinete, espelho, nicho e box, sala para 2 ambientes com e...;Rua Augusto Bortoloti; Lagoinha;2;1;2;68;41;350;Nenhuma;1;0;0;0;0;0
125000;APARTAMENTO TÉRREO, A/U 54M² 02 DORMITÓRIOS, SALA, COZINHA, BANHEIRO COM BOX DE BLINDEX, LAVANDERIA, GARAGEM COBERTA, QUIOSQUES, SALÃO DE FESTAS, PORTARIA 24 HORAS, QUADRA POLIESPO...;Jardim Itapura I; Presidente Prudente;2;1;1;54;0;290;Nenhuma;0;0;0;0;1;0
390000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua Javaés; Vila Assuncao;3;2;2;63;23;100;Nenhuma;0;0;0;0;0;0
220000;Excelente Apartamento a venda no Caiçara em Praia Grande   Litoral de SP. São 55 m² distribuídos em 2 dormitórios 1 banheiro, sala ampla, cozinha, área de serviço, espaço gourmet,...;Rua Deputado Laércio Corte; Vila Caicara;2;1;1;55;197;540;Nenhuma;0;0;0;0;0;0
240000;"Apartamento 64 m² Rudge Ramos São Bernardo do Campo / SP: 1 Dormitório; Sala dois ambientes; Cozinha; 1 WC; Área de Serviço; 1 Vaga de garagem coberta. Segurança 24 horas, Sistema...";Anchieta; São Bernardo do Campo;1;1;1;64;62;460;Nenhuma;0;0;0;0;0;0
689000;Apartamento Lapa 2 Dormitórios sendo 1 suíte   Sacada com Churrasqueira   Sala de Estar e Sala de Tv   Banheiro com ventilação e iluminação natural janelas em alumínio branco   vem...;Lapa; São Paulo;2;2;2;73;0;500;Super destaque;1;0;1;0;0;0
1060000;APARTAMENTO CHROME MORUMBI   Jardim Sul   Vila Andrade.  Apartamento residencial a venda de 131m², com 3 quartos.    Rua de trânsito local apenas. Apartamento silencioso.   Posição...;Rua José de Oliveira Coelho; Vila Andrade;3;2;5;131;3500;800;Super destaque;0;0;0;0;0;0
1340000;Clássico e elegante apartamento com espaçoso living, 3 dormitórios ricos em armários, sendo 1 suíte e a outra suíte americana, banheiro social, super espaçosa, clara e ampla cozinh...;Avenida Rebouças; Pinheiros;3;1;3;170;580;2450;Super destaque;1;0;0;0;0;0
